51.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,INFO;VALIDATION,DEBUG;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
17:40:38.0 (250124908)|USER_DEBUG|[75]|DEBUG|TCTC505 lstCasesToCreateInJira ::: (Case:{Id=50002000009hQ8JAAU, IsDeleted=false, MasterRecordId=null, CaseNumber=00354322, ContactId=0034X00002sa0pyQAA, AccountId=00130000002XN9UAAW, AssetId=null, ProductId=null, EntitlementId=550dm000004w0OtAAI, QuestionId=null, SourceId=null, CommunityId=null, BusinessHoursId=01m30000000008zAAA, ParentId=null, SuppliedName=null, SuppliedEmail=null, SuppliedPhone=null, SuppliedCompany=null, Type=Internal Support, RecordTypeId=012a0000001ZQsvAAG, Status=Assigned, Reason=null, Origin=Phone, Language=null, IsVisibleInSelfService=true, Subject=Ninja turtles test 1 10.17.24, Priority=Level 3: Medium, Description=test jira 1, IsClosed=false, ClosedDate=null, IsEscalated=false, HasCommentsUnreadByOwner=false, HasSelfServiceComments=false, OwnerId=00530000004xdSDAAY, IsClosedOnCreate=false, IsSelfServiceClosed=false, SlaStartDate=2024-10-17 23:07:57, SlaExitDate=null, IsStopped=false, StopStartDate=null, CreatedDate=2024-10-17 23:07:57, CreatedById=0054X00000CnF9UQAV, LastModifiedDate=2025-03-12 00:40:38, LastModifiedById=00530000004xdSDAAY, SystemModstamp=2025-03-12 00:40:38, ContactPhone=(206) 308 6072, ContactMobile=null, ContactEmail=ross.bingham@mcg.com.invalid, ContactFax=(720) 328-2976, Comments=null, LastViewedDate=null, LastReferencedDate=null, ConnectionReceivedId=null, ConnectionSentId=null, ServiceContractId=null, MilestoneStatus=null, CreatorFullPhotoUrl=null, CreatorSmallPhotoUrl=null, CreatorName=null, ActualCaseOpenDate__c=null, Format__c=null, Onsite_Visit_Date__c=null, State__c=null, Training_Type__c=null, Start_Date__c=2024-10-17 00:00:00, Trainer__c=null, Overall_Impression__c=null, Onsite_Report_Sent_Date__c=null, Case_Priority__c=_IM1_/s.gif_IM2_priority flag_IM3_, Close_Detail__c=null, Release_Open__c=null, Srvc_Pack_Open__c=null, Hotfix_Open_OLD__c=null, Review_Source__c=null, Site_Version_Open__c=null, Product_Version_Open__c=null, Release_Closed__c=null, Srvc_Pack_Closed__c=null, Hotfix_Closed_OLD__c=null, Site_Version_Closed__c=null, Product_Version_Closed__c=null, Project_Status__c=null, API_type_being_used__c=null, Business_Justification__c=null, Citrix_Type__c=null, Environment_Type__c=null, External_Dependency_Date_Description__c=null, Is_this_a_performance_issue__c=false, Is_this_an_intermittent_issue__c=false, Case_Notes__c=null, Actual_Case_Close__c=null, No_Of_Days__c=null, Time_Estimate_Minutes__c=null, SLA_Status__c=SLA met, Case_Administration__c=None, What_s_being_done_to_prevent_recurrence__c=null, Audience__c=null, AM_Client_Preferred_Dates__c=null, Requested_Training_For__c=null, Sessions__c=null, Temporary_Delete__c=false, Sessions_Web__c=0, Sessions_Onsite__c=0, Training_For_Formats__c=null, Training_For_Implementation__c=false, Session_Summary__c=0-Web, 0-Onsite, Is_this_result_of_Hotfix_ServicePack__c=null, PO_Browser_being_used__c=null, Response__c=null, End_Date__c=null, PO_Severity__c=null, PO_Type__c=null, Repro_Actual_results__c=null, Repro_Steps__c=null, Repro_expected_results__c=null, Webex_URL_or_Recording_Location__c=null, What_did_you_learn_Pseudo_RCA__c=null, What_steps_have_you_taken_to_resolve__c=null, Known_Issue__c=false, Onsite_Visit_Report_Latency__c=0, In_Work__c=false, Account_Owner__c=Troy Center, Case_Owner_Type__c=User, CNE_Hours__c=0.00, CME_Hours__c=0.00, Release_Target__c=null, Srvc_Pack_Target__c=null, Project__c=null, What_is_the_user_impact__c=null, What_is_the_Account_impact__c=null, What_is_the_Vendor_impact__c=null, Last_Event_Date__c=null, Hotfix_Target_OLD__c=null, Site_Version_Target__c=null, Product_Version_Target__c=null, DialSource__Datetime_of_Last_Disposition_DS__c=null, DialSource__Last_Call_Campaign_Name__c=null, DialSource__Last_Disposition_DS__c=null, System__c=null, MCG_Idea__c=null, DialSource__Next_Call_DS__c=null, DialSource__Total_Call_Count_DS__c=null, Software_Vendor__c=No vendor, Application__c=null, Milliman_Consultant_Case__c=false, Time_to_Train__c=null, CareWebQI_License__c=null, CWQI_Followup_Cases_Setup__c=false, Review_Level__c=null, Review_Status__c=null, Case_Conference_Phone__c=(877) 879-7354, Case_Account_ID__c=00130000002XN9U, Reason_client_is_requesting_training__c=null, Special_requests_for_training__c=null, Number_of_Trainers_required__c=1, Training_for_Edition__c=null, Web_session_password__c=null, Specific_cases_diagnosis_for_training__c=null, Account_Manager__c=_HL_ENCODED_https://mcg.my.salesforce.com/00530000004xdSD_HL_Troy Center_HL__blank_HL_ O: (206) 389-5445 M: +1 2067992416, Administration__c=null, Opportunity_Name__c=null, Internal_Response__c=null, Production_Down__c=false, First_Response__c=null, Version__c=null, Response_Hours__c=null, Case_Account__c=St. Zapf Medical Center, SLA_Summary__c=null, Clinical_Support_Category__c=null, TAC_Complete__c=false, Training_Proposal_Complete__c=false, Training_Report_Complete__c=false, Training_Summary__c=null, Recommendations__c=null, Next_Steps__c=test 2, Training_Assessment_Call_Summary__c=null, External_Case_Number__c=null, Is_Annual_Training_Plan__c=false, Has_Expense_Items__c=false, Has_Peer_Reviews__c=false, Standard_Web__c=null, Time_Code_for_Account__c=0280STQ01, Opened_on_weekend__c=False, Opened_after_hours__c=False, Client_Username_URL__c=null, Has_Activities_logged_after_hours__c=false, Has_Activities_logged_on_the_weekend__c=false, No_TAC__c=Trainer Specialist, Temperature__c=null, Client_Importance__c=null, Issue_Type_Complexity__c=null, First_Response_Date_Time__c=null, Action_Initiated_Date_Time__c=null, Met_SLA__c=First response & action initiated times not yet provided, Expected_Productivity__c=90, External_Case_is_Closed__c=false, Trailblazer_URL__c=null, Dev_Escalated__c=false, Risk_Factor_Details__c=null, Major_Risk_Factors__c=null, IBO_Categroy__c=null, Case_Complexity__c=null, IRR_License_Type__c=null, Case_last_modified_2_hrs__c=FALSE, Created_by_internal_staff__c=True, Interface__c=null, Supervisor_Time_Estimate__c=null, Budget__c=null, Profit_Center__c=null, Department_originating_request__c=null, Account_Billing_State__c=WA, Last_Case_Comment_Date__c=2025-03-11 00:00:00, Vendor_Relationship__c=null, Products__c=null, CMS_Services__c=null, Vendor_Relationship_Vendor_Acct__c=null, QC_Defect__c=null, Client_requested_backup_of_database__c=false, Date_database_will_be_deleted__c=null, Remove_DNS_Entries__c=false, Disable_Website__c=false, Download_Database__c=false, Burn_Database__c=false, Decryption_password__c=null, Email_decryption_password_to_AM__c=false, Ship_Database__c=false, Delete_VPN_and_channels__c=false, License_Management_set_to_inactive__c=false, Tier_II_Status__c=Open, Owner_Conference_Code__c=null, Hours_Since_Update__c=0.00, Last_Comment__c=Test, Ongoing_Case_Comments__c=null, Training_Proposal_Approval_Status__c=Pending, Guideline_Code__c=null, Education_Case_Cancelled__c=false, Urgency__c=Medium, Date_Needed_By__c=null, Former_InterQual_User__c=false, Will_continue_to_use_InterQual__c=false, Bulk_Data_Load__c=false, Version_of_CWQI_Client_is_going_to__c=null, Date_of_license_if_NEW_Client__c=null, Target_date_if_CWQI_and_updating_to_the__c=null, Client_seeking_CE_CCM_hours__c=false, Superusers_to_be_identified_during_TAC__c=false, Vendor_Version__c=null, Certification__c=null, Training_Event__c=null, Active_Contract_Number__c=8004X000001gcwkQAA, Active_License_Management_Number__c=null, Aging_Comments__c=null, Date_Time_Resolved__c=null, Days_Since_Opened__c=145, Contact_Title__c=Senior Business Systems Administrator, Training_Scope__c=null, Contact_First_Name__c=Ross, Sub_Type__c=null, Education_and_Training_Sub_Category__c=null, Override_Contract__c=false, Support_Needed__c=null, Support_Needed_Sub_Category__c=null, Request_for_Retrain__c=false, Override_LM__c=false, x_Site_Version_Open__c=null, Product_Version__c=null, x_Site_Version_Resolved__c=null, Resolution__c=null, Responded_Date_Time__c=null, Responded__c=false, Sub_Feature__c=null, Sub_category__c=null, Support_Level__c=Service Desk, Invoice__c=null, Case_Thread_ID__c=ref:_00D024jS7._500029hQ8J:ref, Main_Feature__c=null, Issue_Category__c=null, Product__c=CareWebQI, Product_Format__c=null, Duplicate_Case__c=false, Trng_Eval_Offered__c=null, Potential_Onsite_Days__c=null, TAC_Date__c=null, Project_Implementation_Analyst__c= , SF_Change_Request__c=null, DevOps_Request_Type__c=null, Care_Strategies__c=CSS, KB_Opportunity__c=false, Project_Owner__c= , Number_of_Facilities__c=null, Number_of_Training_Sites__c=null, Lead_Name__c=null, SV_Application_Name__c=null, Sales_Person__c=null, KB_Opportunity_Notes__c=null, Feature_Content__c=null, Client_s_Goals_for_MCG_Use__c=null, Client_s_Plan_for_New_Employee_Training__c=null, Competency_Testing__c=null, Education_Case_Cancelled_Reason__c=null, Training_Material_Category__c=null, Waiting_For__c=null, Deferred_To__c=null, Case_Age_In_Business_Hours__c=null, Last_Status_Change__c=2024-10-17 23:07:56, Time_With_Customer__c=0.000, Time_With_Support__c=0.000, Case_Audit_Score__c=null, CD_Category__c=null, CD_Data_Received__c=null, CD_Data_Sent__c=null, CD_Instructions__c=null, CD_Letter_Sent__c=null, CD_Licenses__c=null, CD_Shut_Off_Date__c=null, DCM_Category__c=null, DCM_Data_Received__c=null, DCM_Data_Sent__c=null, DCM_Instructions__c=null, DCM_Licenses__c=null, DCM_Shut_Off_Date__c=null, Case_Owner_Name__c=Troy Center, Contract_Exp__c=null, Contract__c=null, Web_Acct_Exp__c=null, Email_Thread_ID__c=Re: Ninja turtles test 1 10.17.24, Case: 00354322 [ ref:_00D024jS7._500029hQ8J:ref ], ReOpen_Counter__c=0, Project_Milestone__c=null, First_Call_Resolution__c=false, Care_Strategies_Package__c=null, Change_Control_Request_Comments__c=null, Resolution_Detail__c=null, SFOps_Priority__c=0, External_Case_URL__c=null, Subject_Short__c=Ninja turtles test 1 10.17.24, Salesforce_Help_URL__c=null, Research_URL__c=null, ID18__c=50002000009hQ8JAAU, User_Contact__c=null, User_Email__c=null, User_Phone__c=null, User_Mobile__c=null, User_Username_and_ID18__c=, , Owner_Conference_PhoneDEL__c=null, Owner_Conference_Phone__c=(877) 879-7354, Content_Solutions__c=null, Interactive_Solutions__c=null, Training_Category__c=null, User_Preferred_Method_of_Communication__c=null, Training_Goals_Met_Score__c=null, Reason_for_Retraining__c=null, Competency_Test_Avg_Score__c=null, Training_Eval_Avg_Score__c=null, Had_custom_training_in_past_2_years__c=false, What_is_business_reason_for_retraining__c=null, Client_s_plan_for_change_mgmt__c=null, Potential_Training_Days__c=null, Case_Contact_owner__c=false, Community_Case_Status__c=null, Community_Discussion_Link__c=null, Community_Discussion__c=null, Customer_Comments__c=null, Is_MCG_Idea__c=false, New_Case__c=true, Other_MCG_Community__c=false, Implementation_Priority__c=null, Survey_Code__c=00354322, Change_Control_Type__c=null, Time_Estimate_Hours__c=null, Upgrade_Licenses__c=null, Days_to_Resolve__c=145.0, Care_Strategies_Account_Profile__c=null, Invoice_Product__c=null, Account_Name_on_Contract__c=null, TaskRay_Project_ID__c=null, Time_Needed_By__c=null, User_Contact_Is_Me__c=false, Triage_Date_Time__c=2025-03-11 20:18:20, Triage_By__c=Troy Center, Triage_Minutes__c=208630, Survey_Link__c=https://www.surveymonkey.com/r/7ZX6GHS?cn=50002000009hQ8J&pre=Troy%20Center&acc=St.%20Zapf%20Medical%20Center, Change_Control_Status__c=null, Product_Owner_Xfer__c=false, Purpose_of_Reference__c=null, Reference_Type_Needed__c=null, Who_Will_the_Reference_Interact_With__c=null, Status_Flag__c=_IM1_/servlet/servlet.ImageServer?id=0151B000003aWH0&oid=00D020000004jS7&lastMod=1555958751000_IM2_Status Flag_IM3_, Preferred_Dates_Times__c=null, Reference_Call_Type__c=null, Urgent_Request__c=false, Market_Segment__c=null, Market_Subsegment__c=null, Number_of_References_Needed__c=null, GS_CTA__c=null, Care_Strategies_Features__c=null, Software_Vendor_Contact__c=null, Additional_Actions__c=null, Contact_Email__c=ross.bingham@mcg.com.invalid, bizible2__Ad_Campaign_Name_FT__c=null, bizible2__Ad_Campaign_Name_LC__c=null, bizible2__Landing_Page_FT__c=null, bizible2__Landing_Page_LC__c=null, bizible2__Marketing_Channel_FT__c=null, bizible2__Marketing_Channel_LC__c=null, bizible2__Touchpoint_Date_FT__c=null, bizible2__Touchpoint_Date_LC__c=null, bizible2__Touchpoint_Source_FT__c=null, bizible2__Touchpoint_Source_LC__c=null, Case_Assigned_Date__c=null, Education_Case_has_both_Web_and_Onsite__c=false, Description_Changed_By__c=null, Description_Changed_Date_Time__c=null, Custom_SLA__c=false, Partner_Application__c=null, Product_Work_Item__c=null, CGT_Days_in_TSC__c=0.00, CGT_Days_in_TSS__c=null, Case_Age_in_Business_Days__c=null, Date_Time_TSC_to_TSS__c=null, Date_Time_TSS_to_TSC__c=null, Case_Age_in_Days__c=145.06, Hotfix_Closed__c=null, Hotfix_Open__c=null, Hotfix_Target__c=null, Time_Bound_SLA__c=false, RCA_URL__c=null, Jira_Resolution_Date_Time__c=null, Resolved_Auto_Close_Status__c=null, Case_Record_Type_Name__c=Technical Support, Responded_Count__c=0, Category__c=null, Date_Time_Escalated_to_SEAD__c=null, Time_with_TSS_prior_to_SEAD_escalation__c=null, TaskRay_Project__c=null, Resolution_Satisfaction_Indicator__c=false, Goals_for_MCG_Use__c=null, Goals_for_Training__c=null, Other_Goals_for_MCG_Use__c=null, Other_Goals_for_Training__c=null, Other_Plan_for_Change_Management__c=null, Other_Plan_for_New_Employee_Training__c=null, Plan_for_Change_Management__c=null, Plan_for_New_Employee_Training__c=null, TaskRay_Project_Status__c=null, TaskRay_Project_Owner__c=null, TaskRay_Project_Implementation_Analyst__c=null, Contracts_Owner__c=null, Country__c=null, ODG_Education_and_Training_Sub_Category__c=null, ODG_Support_Needed__c=null, ODG_Tool_Feature__c=null, ODG_What_kind_of_problem_are_you_having__c=null, Province_Territory__c=null, Email_Trigger_Opt_Out__c=false, Opt_Out_Reason__c=hello, TaskRay_Implementation_Analyst_Name__c=null, TaskRay_Project_Owner_Name__c=null, RCA__c=false, Jira_Fix_Version__c=null, Jira_ID__c=null, Jira_Link__c=null, Jira_Priority__c=High, Jira_Status__c=null, Jira_Work_Type__c=null, Account_Manager_involved_discovery_Call__c=null, Contact_Name_for_Education__c=null, Date_of_Discovery_Call__c=null, Date_of_training__c=null, Discovery_call_summary__c=null, Goals_for_ODG_Use__c=null, ODG_Audience__c=null, ODG_Subject__c=null, Referral_Name__c=null, Sales_Executive_involved_discovery_Call__c=null, Training_Date_1__c=null, Training_Date_2__c=null, Training_Date_3__c=null, Training_Location__c=null, Training_Method__c=null, Training_Platform__c=null, Training_follow_up_date__c=null, Type_of_Training_Provided__c=null, What_is_business_reason_for_ODG_training__c=null, Number_of_Attendees__c=null, Number_of_Sessions__c=null, Case_Escalated_to_Project__c=false, Escalation_Details__c=null, Escalation_Resolution__c=null, Escalation__c=null, ODG_Custom_Web__c=null, Training_follow_up_summary__c=null, Security_Priority__c=null, SFOPS_Quiet_Close__c=false, Clinical_Educator_Assigned__c=null, Override_Flow_Active_Contract_Number__c=false, Service__c=null, Jira_Last_Updated__c=null, PO_Status__c=Unplanned, SFOPS_Prod_Down_Text_Alert_Sent__c=null, Change_Control_Reminder_Last_Sent__c=null, Change_Control_Reminders_Sent__c=null, Production_Down_In_Progress_Sent__c=null, Production_Down_Resolved_Sent__c=null, Clinical_Support_Reviewed__c=false, Customer_Sentiment__c=null, Clinical_Support_Transferred__c=false, Account_Name_Cleaned__c=St. Zapf Medical Center, Account_Primary_Entitlement__c=null, Escalate_to_SEAD__c=true, Account_Type__c=Client - Enterprise, Entitlement_FR_Milestone_Completed__c=2025-03-10 22:36:03, Comment_to_SEAD__c=null, Comment_to_TSS__c=null, Entitlement_Resolved_MS_Completed__c=null})
17:40:38.0 (250207553)|STATEMENT_EXECUTE|[78]
17:40:38.0 (250219798)|HEAP_ALLOCATE|[78]|Bytes:4
17:40:38.0 (250244528)|VARIABLE_SCOPE_BEGIN|[78]|lstEmptyCaseList|List<Case>|true|false
17:40:38.0 (250252682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:40:38.0 (250263224)|VARIABLE_ASSIGNMENT|[78]|lstEmptyCaseList|[]|0x17fe10f3
17:40:38.0 (250285329)|STATEMENT_EXECUTE|[80]
17:40:38.0 (250286369)|STATEMENT_EXECUTE|[81]
17:40:38.0 (250288214)|HEAP_ALLOCATE|[81]|Bytes:16
17:40:38.0 (250304579)|HEAP_ALLOCATE|[81]|Bytes:1
17:40:38.0 (250309869)|HEAP_ALLOCATE|[81]|Bytes:31
17:40:38.0 (250316422)|HEAP_ALLOCATE|[81]|Bytes:48
17:40:38.0 (250321432)|USER_DEBUG|[81]|DEBUG|TCTC506 Sending 1 Cases to Jira for CREATE ISSUE
17:40:38.0 (250325913)|STATEMENT_EXECUTE|[84]
17:40:38.0 (250327382)|HEAP_ALLOCATE|[84]|Bytes:5
17:40:38.0 (250332742)|HEAP_ALLOCATE|[84]|Bytes:5
17:40:38.0 (259902535)|VARIABLE_SCOPE_BEGIN|[3]|JCFS.API.JOB_PREFIX|String|false|true
17:40:38.0 (259919327)|VARIABLE_SCOPE_BEGIN|[4]|JCFS.API.LOG|JCFS.Logger|true|true
17:40:38.0 (259943984)|HEAP_ALLOCATE|[84]|Bytes:78
17:40:38.0 (259952207)|HEAP_ALLOCATE|[84]|Bytes:12
17:40:38.0 (259967519)|VARIABLE_ASSIGNMENT|[84]|JCFS.API.JOB_PREFIX|"ScheduleJob@"
17:40:38.0 (266783368)|METHOD_ENTRY|[1]|01p02000000g2Xz|JCFS.API.API()
17:40:38.0 (266795012)|STATEMENT_EXECUTE|[1]
17:40:38.0 (266799777)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (267692075)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (267807704)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
17:40:38.0 (267811044)|STATEMENT_EXECUTE|[1]
17:40:38.0 (267815293)|SYSTEM_METHOD_EXIT|[1]|Type
17:40:38.0 (267818610)|HEAP_ALLOCATE|[4]|Bytes:8
17:40:38.0 (267830361)|HEAP_ALLOCATE|[4]|Bytes:8
17:40:38.0 (267834630)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
17:40:38.0 (267862189)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x60e4d57a
17:40:38.0 (267866098)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
17:40:38.0 (267961219)|VARIABLE_ASSIGNMENT|[4]|apextype|"JCFS.API"|0x541c03cf
17:40:38.0 (268049640)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (268160532)|METHOD_EXIT|[1]|JCFS.API
17:40:38.0 (268177657)|METHOD_ENTRY|[84]|01p02000000g2Xz|JCFS.API.createJiraIssueWithDefaultPostAction(String, String, List<SObject>, List<SObject>)
17:40:38.0 (268181088)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (268222384)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (274303538)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (274353286)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (281681323)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (281967676)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282059146)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282095527)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282113523)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282128677)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282142877)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282163301)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282190157)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282208176)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (282263856)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (291486208)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (291630855)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (291721636)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (291739499)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (309121709)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (309212489)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (309235730)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (309262892)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (313485070)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (313652059)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (313745782)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (313762626)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (318924051)|SOQL_EXECUTE_BEGIN|[82]|Aggregations:0|SELECT Id, baseUrl__c, acKey__c, acBaseUrl__c, connectionId__c, sharedSecret__c FROM Connection__c LIMIT 1
17:40:38.0 (327310252)|SOQL_EXECUTE_END|[82]|Rows:0
17:40:38.0 (327603515)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (327638451)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (327670190)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (327704506)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (327734860)|ENTERING_MANAGED_PKG|JCFS
17:40:38.0 (350524550)|METHOD_EXIT|[84]|01p02000000g2Xz|JCFS.API.createJiraIssueWithDefaultPostAction(String, String, List<SObject>, List<SObject>)
17:40:38.0 (350540697)|STATEMENT_EXECUTE|[87]
17:40:38.0 (350546900)|HEAP_ALLOCATE|[87]|Bytes:35
17:40:38.0 (350605109)|HEAP_ALLOCATE|[87]|Bytes:2
17:40:38.0 (350615639)|HEAP_ALLOCATE|[87]|Bytes:37
17:40:38.0 (350629508)|USER_DEBUG|[87]|DEBUG|TCTC507 STARTING UPDATE METHOD ::: ()
17:40:38.0 (350673969)|HEAP_ALLOCATE|[89]|Bytes:5
17:40:38.0 (350698033)|VARIABLE_SCOPE_BEGIN|[89]|c|Case|true|false
